,School District Code,LABEL_LVL_1_DESC,PROGRAM_TOTAL,PROGRAM_PERCENT,TOTAL_COUNT
5411,741,Grad Rate -Black,96.0,87.27,110.0
5412,741,Grad Rate -Economically Disadvantaged,102.0,80.95,126.0
5413,741,Grad Rate -Female,90.0,89.11,101.0
5414,741,Grad Rate -Male,92.0,84.4,109.0
5415,741,Grad Rate -Not Economically Disadvantaged,80.0,95.2,84.0
5416,741,Grad Rate -Students With Disability,16.0,64.0,25.0
5417,741,Grad Rate -Students Without Disability,166.0,89.7,185.0
5418,741,Grad Rate -White,68.0,85.0,80.0
5419,741,Grad Rate -ALL Students,312.0,87.15,358.0
5420,741,Grad Rate -Black,95.0,82.61,115.0
5421,741,Grad Rate -Economically Disadvantaged,150.0,82.42,182.0
5422,741,Grad Rate -Female,160.0,90.91,176.0
5423,741,Grad Rate -Hispanic,17.0,94.44,18.0
5424,741,Grad Rate -Homeless,10.0,83.33,12.0
5425,741,Grad Rate -Male,152.0,83.52,182.0
5426,741,Grad Rate -Multi-Racial,17.0,89.47,19.0
5427,741,Grad Rate -Not Economically Disadvantaged,162.0,92.0,176.0
5428,741,Grad Rate -Students With Disability,32.0,76.19,42.0
5429,741,Grad Rate -Students Without Disability,280.0,88.6,316.0
5430,741,Grad Rate -White,180.0,88.67,203.0
5431,741,Grad Rate -ALL Students,260.0,86.38,301.0
5432,741,Grad Rate -Black,109.0,84.5,129.0
5433,741,Grad Rate -Economically Disadvantaged,138.0,82.14,168.0
5434,741,Grad Rate -Female,144.0,90.0,160.0
5435,741,Grad Rate -Hispanic,21.0,84.0,25.0
5436,741,Grad Rate -Male,116.0,82.27,141.0
5437,741,Grad Rate -Multi-Racial,10.0,83.33,12.0
5438,741,Grad Rate -Not Economically Disadvantaged,122.0,91.7,133.0
5439,741,Grad Rate -Students With Disability,19.0,73.08,26.0
5440,741,Grad Rate -Students Without Disability,241.0,87.6,275.0
5441,741,Grad Rate -White,111.0,88.1,126.0
5442,742,Grad Rate -ALL Students,83.0,91.21,91.0
5443,742,Grad Rate -Black,46.0,93.88,49.0
5444,742,Grad Rate -Economically Disadvantaged,83.0,91.21,91.0
5445,742,Grad Rate -Female,38.0,88.37,43.0
5446,742,Grad Rate -Male,45.0,93.75,48.0
5447,742,Grad Rate -Students With Disability,10.0,71.43,14.0
5448,742,Grad Rate -Students Without Disability,73.0,94.8,77.0
5449,742,Grad Rate -White,25.0,86.21,29.0
5450,743,Grad Rate -ALL Students,53.0,89.83,59.0
5451,743,Grad Rate -Black,37.0,100.0,37.0
5452,743,Grad Rate -Economically Disadvantaged,53.0,89.83,59.0
5453,743,Grad Rate -Female,25.0,89.29,28.0
5454,743,Grad Rate -Male,28.0,90.32,31.0
5455,743,Grad Rate -Students Without Disability,47.0,92.2,51.0
5456,743,Grad Rate -White,13.0,68.42,19.0
5457,744,Grad Rate -ALL Students,206.0,99.52,207.0
5458,744,Grad Rate -Economically Disadvantaged,80.0,98.77,81.0
5459,744,Grad Rate -Female,99.0,99.0,100.0
5460,744,Grad Rate -Hispanic,10.0,100.0,10.0
5461,744,Grad Rate -Homeless,10.0,100.0,10.0
5462,744,Grad Rate -Male,107.0,100.0,107.0
5463,744,Grad Rate -Not Economically Disadvantaged,126.0,100.0,126.0
5464,744,Grad Rate -Students With Disability,26.0,100.0,26.0
5465,744,Grad Rate -Students Without Disability,180.0,99.4,181.0
5466,744,Grad Rate -White,190.0,99.48,191.0
5467,745,Grad Rate -ALL Students,288.0,90.85,317.0
5468,745,Grad Rate -Black,109.0,92.37,118.0
5469,745,Grad Rate -Economically Disadvantaged,288.0,90.85,317.0
5470,745,Grad Rate -Female,139.0,91.45,152.0
5471,745,Grad Rate -Hispanic,11.0,91.67,12.0
5472,745,Grad Rate -Male,149.0,90.3,165.0
5473,745,Grad Rate -Students With Disability,29.0,80.56,36.0
5474,745,Grad Rate -Students Without Disability,259.0,92.2,281.0
5475,745,Grad Rate -White,155.0,89.08,174.0
5476,746,Grad Rate -ALL Students,307.0,91.37,336.0
5477,746,Grad Rate -Black,27.0,96.43,28.0
5478,746,Grad Rate -Economically Disadvantaged,192.0,90.57,212.0
5479,746,Grad Rate -Female,142.0,92.21,154.0
5480,746,Grad Rate -Hispanic,15.0,100.0,15.0
5481,746,Grad Rate -Male,165.0,90.66,182.0
5482,746,Grad Rate -Multi-Racial,11.0,100.0,11.0
5483,746,Grad Rate -Not Economically Disadvantaged,115.0,92.7,124.0
5484,746,Grad Rate -Students With Disability,35.0,79.55,44.0
5485,746,Grad Rate -Students Without Disability,272.0,93.2,292.0
5486,746,Grad Rate -White,252.0,90.32,279.0
5487,746,Grad Rate -ALL Students,253.0,84.9,298.0
5488,746,Grad Rate -Black,16.0,88.89,18.0
5489,746,Grad Rate -Economically Disadvantaged,142.0,83.53,170.0
5490,746,Grad Rate -Female,117.0,86.03,136.0
5491,746,Grad Rate -Male,136.0,83.95,162.0
5492,746,Grad Rate -Multi-Racial,10.0,100.0,10.0
5493,746,Grad Rate -Not Economically Disadvantaged,111.0,86.7,128.0
5494,746,Grad Rate -Students With Disability,36.0,65.45,55.0
5495,746,Grad Rate -Students Without Disability,217.0,89.3,243.0
5496,746,Grad Rate -White,213.0,84.19,253.0
5497,747,Grad Rate -ALL Students,291.0,93.57,311.0
5498,747,Grad Rate -Black,58.0,95.08,61.0
5499,747,Grad Rate -Economically Disadvantaged,95.0,87.16,109.0
5500,747,Grad Rate -Female,157.0,97.52,161.0
5501,747,Grad Rate -Male,134.0,89.33,150.0
5502,747,Grad Rate -Not Economically Disadvantaged,196.0,97.0,202.0
5503,747,Grad Rate -Students With Disability,21.0,72.41,29.0
5504,747,Grad Rate -Students Without Disability,270.0,95.7,282.0
5505,747,Grad Rate -White,210.0,93.33,225.0
5506,747,Grad Rate -ALL Students,352.0,91.19,386.0
5507,747,Grad Rate -Asian/Pacific Islander,10.0,100.0,10.0
5508,747,Grad Rate -Black,74.0,87.06,85.0
5509,747,Grad Rate -Economically Disadvantaged,101.0,80.8,125.0
5510,747,Grad Rate -Female,185.0,96.35,192.0
5511,747,Grad Rate -Hispanic,23.0,82.14,28.0
5512,747,Grad Rate -Male,167.0,86.08,194.0
5513,747,Grad Rate -Not Economically Disadvantaged,251.0,96.2,261.0
5514,747,Grad Rate -Students With Disability,21.0,67.74,31.0
5515,747,Grad Rate -Students Without Disability,331.0,93.2,355.0
5516,747,Grad Rate -White,235.0,93.63,251.0
5517,747,Grad Rate -ALL Students,208.0,83.2,250.0
5518,747,Grad Rate -Black,71.0,79.78,89.0
5519,747,Grad Rate -Economically Disadvantaged,95.0,73.64,129.0
5520,747,Grad Rate -Female,107.0,89.17,120.0
5521,747,Grad Rate -Male,101.0,77.69,130.0
5522,747,Grad Rate -Multi-Racial,12.0,92.31,13.0
5523,747,Grad Rate -Not Economically Disadvantaged,113.0,93.4,121.0
5524,747,Grad Rate -Students With Disability,14.0,48.28,29.0
5525,747,Grad Rate -Students Without Disability,194.0,87.8,221.0
5526,747,Grad Rate -White,113.0,84.96,133.0
5527,748,Grad Rate -ALL Students,313.0,85.99,364.0
5528,748,Grad Rate -Black,107.0,78.1,137.0
5529,748,Grad Rate -Economically Disadvantaged,313.0,85.99,364.0
5530,748,Grad Rate -Female,165.0,88.24,187.0
5531,748,Grad Rate -Hispanic,23.0,95.83,24.0
5532,748,Grad Rate -Homeless,14.0,82.35,17.0
5533,748,Grad Rate -Male,148.0,83.62,177.0
5534,748,Grad Rate -Students With Disability,30.0,61.22,49.0
5535,748,Grad Rate -Students Without Disability,283.0,89.8,315.0
5536,748,Grad Rate -White,173.0,89.64,193.0
5537,749,Grad Rate -ALL Students,30.0,85.71,35.0
5538,749,Grad Rate -Black,28.0,87.5,32.0
5539,749,Grad Rate -Economically Disadvantaged,30.0,85.71,35.0
5540,749,Grad Rate -Female,16.0,88.89,18.0
5541,749,Grad Rate -Male,14.0,82.35,17.0
5542,749,Grad Rate -Students Without Disability,29.0,87.9,33.0
5543,750,Grad Rate -ALL Students,208.0,89.66,232.0
5544,750,Grad Rate -Black,133.0,90.48,147.0
5545,750,Grad Rate -Economically Disadvantaged,208.0,89.66,232.0
5546,750,Grad Rate -Female,102.0,91.07,112.0
5547,750,Grad Rate -Male,106.0,88.33,120.0
5548,750,Grad Rate -Students With Disability,20.0,83.33,24.0
5549,750,Grad Rate -Students Without Disability,188.0,90.4,208.0
5550,750,Grad Rate -White,61.0,88.41,69.0
5551,751,Grad Rate -ALL Students,315.0,93.75,336.0
5552,751,Grad Rate -Black,81.0,94.19,86.0
5553,751,Grad Rate -Economically Disadvantaged,175.0,93.09,188.0
5554,751,Grad Rate -Female,156.0,95.12,164.0
5555,751,Grad Rate -Hispanic,24.0,96.0,25.0
5556,751,Grad Rate -Male,159.0,92.44,172.0
5557,751,Grad Rate -Not Economically Disadvantaged,140.0,94.6,148.0
5558,751,Grad Rate -Students With Disability,33.0,89.19,37.0
5559,751,Grad Rate -Students Without Disability,282.0,94.3,299.0
5560,751,Grad Rate -White,196.0,92.89,211.0
5561,752,Grad Rate -ALL Students,21.0,100.0,21.0
5562,752,Grad Rate -Economically Disadvantaged,21.0,100.0,21.0
5563,752,Grad Rate -Female,11.0,100.0,11.0
5564,752,Grad Rate -Male,10.0,100.0,10.0
5565,752,Grad Rate -Students Without Disability,19.0,100.0,19.0
5566,753,Grad Rate -ALL Students,68.0,89.47,76.0
5567,753,Grad Rate -Black,24.0,88.89,27.0
5568,753,Grad Rate -Economically Disadvantaged,68.0,89.47,76.0
5569,753,Grad Rate -Female,34.0,89.47,38.0
5570,753,Grad Rate -Male,34.0,89.47,38.0
5571,753,Grad Rate -Students Without Disability,61.0,91.0,67.0
5572,753,Grad Rate -White,38.0,88.37,43.0
5573,754,Grad Rate -ALL Students,223.0,92.53,241.0
5574,754,Grad Rate -Economically Disadvantaged,90.0,85.71,105.0
5575,754,Grad Rate -Female,103.0,91.96,112.0
5576,754,Grad Rate -Male,120.0,93.02,129.0
5577,754,Grad Rate -Not Economically Disadvantaged,133.0,97.8,136.0
5578,754,Grad Rate -Students With Disability,18.0,66.67,27.0
5579,754,Grad Rate -Students Without Disability,205.0,95.8,214.0
5580,754,Grad Rate -White,199.0,93.43,213.0
5581,755,Grad Rate -ALL Students,194.0,92.82,209.0
5582,755,Grad Rate -Economically Disadvantaged,101.0,91.82,110.0
5583,755,Grad Rate -Female,90.0,94.74,95.0
5584,755,Grad Rate -Hispanic,52.0,89.66,58.0
5585,755,Grad Rate -Male,104.0,91.23,114.0
5586,755,Grad Rate -Not Economically Disadvantaged,93.0,93.9,99.0
5587,755,Grad Rate -Students With Disability,16.0,76.19,21.0
5588,755,Grad Rate -Students Without Disability,178.0,94.7,188.0
5589,755,Grad Rate -White,129.0,93.48,138.0
5590,755,Grad Rate -ALL Students,285.0,92.23,309.0
5591,755,Grad Rate -Economically Disadvantaged,132.0,90.41,146.0
5592,755,Grad Rate -Female,163.0,95.88,170.0
5593,755,Grad Rate -Hispanic,84.0,90.32,93.0
5594,755,Grad Rate -Limited English Proficient,15.0,75.0,20.0
5595,755,Grad Rate -Male,122.0,87.77,139.0
5596,755,Grad Rate -Multi-Racial,14.0,93.33,15.0
5597,755,Grad Rate -Not Economically Disadvantaged,153.0,93.9,163.0
5598,755,Grad Rate -Students With Disability,27.0,79.41,34.0
5599,755,Grad Rate -Students Without Disability,258.0,93.8,275.0
5600,755,Grad Rate -White,177.0,92.67,191.0
5601,755,Grad Rate -ALL Students,64.0,50.0,128.0
5602,755,Grad Rate -Economically Disadvantaged,45.0,60.0,75.0
5603,755,Grad Rate -Female,28.0,60.87,46.0
5604,755,Grad Rate -Hispanic,25.0,59.52,42.0
5605,755,Grad Rate -Limited English Proficient,10.0,62.5,16.0
5606,755,Grad Rate -Male,36.0,43.9,82.0
5607,755,Grad Rate -Not Economically Disadvantaged,19.0,35.8,53.0
5608,755,Grad Rate -Students Without Disability,57.0,51.8,110.0
5609,755,Grad Rate -White,35.0,52.24,67.0
5610,755,Grad Rate -ALL Students,306.0,93.29,328.0
5611,755,Grad Rate -Economically Disadvantaged,222.0,94.87,234.0
5612,755,Grad Rate -Female,167.0,93.3,179.0
5613,755,Grad Rate -Hispanic,209.0,94.14,222.0
5614,755,Grad Rate -Limited English Proficient,41.0,83.67,49.0
5615,755,Grad Rate -Male,139.0,93.29,149.0
5616,755,Grad Rate -Not Economically Disadvantaged,84.0,89.4,94.0
5617,755,Grad Rate -Students With Disability,34.0,87.18,39.0
5618,755,Grad Rate -Students Without Disability,272.0,94.1,289.0
5619,755,Grad Rate -White,85.0,91.4,93.0
5620,756,Grad Rate -ALL Students,56.0,90.32,62.0
5621,756,Grad Rate -Black,19.0,100.0,19.0
5622,756,Grad Rate -Economically Disadvantaged,56.0,90.32,62.0
5623,756,Grad Rate -Female,25.0,92.59,27.0
5624,756,Grad Rate -Male,31.0,88.57,35.0
5625,756,Grad Rate -Students Without Disability,52.0,89.7,58.0
5626,756,Grad Rate -White,35.0,89.74,39.0
5627,757,Grad Rate -ALL Students,93.0,87.74,106.0
5628,757,Grad Rate -Black,58.0,86.57,67.0
5629,757,Grad Rate -Economically Disadvantaged,93.0,87.74,106.0
5630,757,Grad Rate -Female,48.0,88.89,54.0
5631,757,Grad Rate -Male,45.0,86.54,52.0
5632,757,Grad Rate -Students Without Disability,84.0,89.4,94.0
5633,757,Grad Rate -White,24.0,88.89,27.0
5634,758,Grad Rate -ALL Students,101.0,95.28,106.0
5635,758,Grad Rate -Black,58.0,96.67,60.0
5636,758,Grad Rate -Economically Disadvantaged,101.0,95.28,106.0
5637,758,Grad Rate -Female,50.0,100.0,50.0
5638,758,Grad Rate -Male,51.0,91.07,56.0
5639,758,Grad Rate -Students With Disability,10.0,90.91,11.0
5640,758,Grad Rate -Students Without Disability,91.0,95.8,95.0
5641,758,Grad Rate -White,38.0,92.68,41.0
5642,759,Grad Rate -ALL Students,176.0,81.48,216.0
5643,759,Grad Rate -Black,52.0,86.67,60.0
5644,759,Grad Rate -Economically Disadvantaged,176.0,81.48,216.0
5645,759,Grad Rate -Female,89.0,85.58,104.0
5646,759,Grad Rate -Male,87.0,77.68,112.0
5647,759,Grad Rate -Students With Disability,13.0,56.52,23.0
5648,759,Grad Rate -Students Without Disability,163.0,84.5,193.0
5649,759,Grad Rate -White,111.0,79.29,140.0
5650,761,Grad Rate -ALL Students,88.0,92.63,95.0
5651,761,Grad Rate -Black,82.0,92.13,89.0
5652,761,Grad Rate -Economically Disadvantaged,88.0,92.63,95.0
5653,761,Grad Rate -Female,52.0,94.55,55.0
5654,761,Grad Rate -Male,36.0,90.0,40.0
5655,761,Grad Rate -Students Without Disability,83.0,95.4,87.0
5656,761,Grad Rate -ALL Students,298.0,71.81,415.0
5657,761,Grad Rate -Black,288.0,72.18,399.0
5658,761,Grad Rate -Economically Disadvantaged,298.0,71.81,415.0
5659,761,Grad Rate -Female,182.0,80.18,227.0
5660,761,Grad Rate -Hispanic,10.0,66.67,15.0
5661,761,Grad Rate -Homeless,26.0,72.22,36.0
5662,761,Grad Rate -Male,116.0,61.7,188.0
5663,761,Grad Rate -Students With Disability,18.0,37.5,48.0
5664,761,Grad Rate -Students Without Disability,280.0,76.3,367.0
5665,761,Grad Rate -ALL Students,256.0,83.66,306.0
5666,761,Grad Rate -Black,217.0,84.77,256.0
5667,761,Grad Rate -Economically Disadvantaged,256.0,83.66,306.0
5668,761,Grad Rate -Female,135.0,87.1,155.0
5669,761,Grad Rate -Homeless,14.0,73.68,19.0
5670,761,Grad Rate -Male,121.0,80.13,151.0
5671,761,Grad Rate -Students With Disability,28.0,65.12,43.0
5672,761,Grad Rate -Students Without Disability,228.0,86.7,263.0
5673,761,Grad Rate -White,24.0,77.42,31.0
5674,761,Grad Rate -ALL Students,439.0,91.08,482.0
5675,761,Grad Rate -Black,185.0,91.58,202.0
5676,761,Grad Rate -Economically Disadvantaged,133.0,87.5,152.0
5677,761,Grad Rate -Female,227.0,92.65,245.0
5678,761,Grad Rate -Hispanic,86.0,83.5,103.0
5679,761,Grad Rate -Limited English Proficient,25.0,71.43,35.0
5680,761,Grad Rate -Male,212.0,89.45,237.0
5681,761,Grad Rate -Multi-Racial,17.0,89.47,19.0
5682,761,Grad Rate -Not Economically Disadvantaged,306.0,92.7,330.0
5683,761,Grad Rate -Students With Disability,25.0,78.13,32.0
5684,761,Grad Rate -Students Without Disability,414.0,92.0,450.0
5685,761,Grad Rate -White,142.0,95.3,149.0
5686,761,Grad Rate -ALL Students,145.0,86.31,168.0
5687,761,Grad Rate -Black,142.0,86.06,165.0
5688,761,Grad Rate -Economically Disadvantaged,145.0,86.31,168.0
5689,761,Grad Rate -Female,86.0,92.47,93.0
5690,761,Grad Rate -Male,59.0,78.67,75.0
5691,761,Grad Rate -Students With Disability,12.0,57.14,21.0
5692,761,Grad Rate -Students Without Disability,133.0,90.5,147.0
5693,761,Grad Rate -ALL Students,143.0,72.22,198.0
5694,761,Grad Rate -Black,137.0,71.73,191.0
5695,761,Grad Rate -Economically Disadvantaged,143.0,72.22,198.0
5696,761,Grad Rate -Female,88.0,79.28,111.0
5697,761,Grad Rate -Homeless,13.0,65.0,20.0
5698,761,Grad Rate -Male,55.0,63.22,87.0
5699,761,Grad Rate -Students With Disability,12.0,42.86,28.0
5700,761,Grad Rate -Students Without Disability,131.0,77.1,170.0
5701,761,Grad Rate -ALL Students,31.0,88.57,35.0
5702,761,Grad Rate -Female,23.0,95.83,24.0
5703,761,Grad Rate -Not Economically Disadvantaged,31.0,88.6,35.0
5704,761,Grad Rate -Students Without Disability,31.0,91.2,34.0
5705,761,Grad Rate -White,19.0,95.0,20.0
5706,761,Grad Rate -ALL Students,85.0,96.59,88.0
5707,761,Grad Rate -Black,76.0,96.2,79.0
5708,761,Grad Rate -Economically Disadvantaged,49.0,94.23,52.0
5709,761,Grad Rate -Female,47.0,97.92,48.0
5710,761,Grad Rate -Male,38.0,95.0,40.0
5711,761,Grad Rate -Not Economically Disadvantaged,36.0,100.0,36.0
5712,761,Grad Rate -Students Without Disability,76.0,98.7,77.0
5713,761,Grad Rate -ALL Students,174.0,87.0,200.0
5714,761,Grad Rate -Black,167.0,86.53,193.0
5715,761,Grad Rate -Economically Disadvantaged,174.0,87.0,200.0
5716,761,Grad Rate -Female,92.0,92.0,100.0
5717,761,Grad Rate -Homeless,15.0,88.24,17.0
5718,761,Grad Rate -Male,82.0,82.0,100.0
5719,761,Grad Rate -Students With Disability,21.0,61.76,34.0
5720,761,Grad Rate -Students Without Disability,153.0,92.2,166.0
5721,761,Grad Rate -ALL Students,50.0,100.0,50.0
5722,761,Grad Rate -Black,50.0,100.0,50.0
5723,761,Grad Rate -Economically Disadvantaged,50.0,100.0,50.0
5724,761,Grad Rate -Female,50.0,100.0,50.0
5725,761,Grad Rate -Students Without Disability,43.0,100.0,43.0
5726,761,Grad Rate -ALL Students,44.0,86.27,51.0
5727,761,Grad Rate -Black,44.0,86.27,51.0
5728,761,Grad Rate -Economically Disadvantaged,44.0,86.27,51.0
5729,761,Grad Rate -Male,44.0,86.27,51.0
5730,761,Grad Rate -Students With Disability,13.0,76.47,17.0
5731,761,Grad Rate -Students Without Disability,31.0,91.2,34.0
5732,761,Grad Rate -ALL Students,175.0,87.94,199.0
5733,761,Grad Rate -Black,159.0,86.89,183.0
5734,761,Grad Rate -Economically Disadvantaged,175.0,87.94,199.0
5735,761,Grad Rate -Female,96.0,92.31,104.0
5736,761,Grad Rate -Hispanic,13.0,100.0,13.0
5737,761,Grad Rate -Homeless,21.0,91.3,23.0
5738,761,Grad Rate -Male,79.0,83.16,95.0
5739,761,Grad Rate -Students With Disability,20.0,76.92,26.0
5740,761,Grad Rate -Students Without Disability,155.0,89.6,173.0
5741,761,Grad Rate -ALL Students,97.0,68.79,141.0
5742,761,Grad Rate -Black,96.0,68.57,140.0
5743,761,Grad Rate -Economically Disadvantaged,97.0,68.79,141.0
5744,761,Grad Rate -Female,52.0,76.47,68.0
5745,761,Grad Rate -Male,45.0,61.64,73.0
5746,761,Grad Rate -Students With Disability,19.0,57.58,33.0
5747,761,Grad Rate -Students Without Disability,78.0,72.2,108.0
5748,761,Grad Rate -ALL Students,20.0,12.42,161.0
5749,761,Grad Rate -Black,19.0,12.42,153.0
5750,761,Grad Rate -Economically Disadvantaged,20.0,12.42,161.0
5751,761,Grad Rate -Female,13.0,16.67,78.0
5752,761,Grad Rate -Students Without Disability,20.0,12.8,156.0
5753,761,Grad Rate -ALL Students,156.0,63.67,245.0
5754,761,Grad Rate -Black,153.0,65.38,234.0
5755,761,Grad Rate -Economically Disadvantaged,156.0,63.67,245.0
5756,761,Grad Rate -Female,86.0,66.67,129.0
5757,761,Grad Rate -Male,70.0,60.34,116.0
5758,761,Grad Rate -Students With Disability,16.0,38.1,42.0
5759,761,Grad Rate -Students Without Disability,140.0,69.0,203.0
5760,761,Grad Rate -ALL Students,302.0,90.42,334.0
5761,761,Grad Rate -Black,144.0,85.71,168.0
5762,761,Grad Rate -Economically Disadvantaged,99.0,87.61,113.0
5763,761,Grad Rate -Female,170.0,94.97,179.0
5764,761,Grad Rate -Hispanic,17.0,94.44,18.0
5765,761,Grad Rate -Homeless,22.0,78.57,28.0
5766,761,Grad Rate -Male,132.0,85.16,155.0
5767,761,Grad Rate -Multi-Racial,12.0,92.31,13.0
5768,761,Grad Rate -Not Economically Disadvantaged,203.0,91.9,221.0
5769,761,Grad Rate -Students With Disability,18.0,69.23,26.0
5770,761,Grad Rate -Students Without Disability,284.0,92.2,308.0
5771,761,Grad Rate -White,122.0,96.06,127.0
5772,763,Grad Rate -ALL Students,192.0,98.46,195.0
5773,763,Grad Rate -Black,12.0,100.0,12.0
5774,763,Grad Rate -Economically Disadvantaged,25.0,96.15,26.0
5775,763,Grad Rate -Female,97.0,97.98,99.0
5776,763,Grad Rate -Male,95.0,98.96,96.0
5777,763,Grad Rate -Not Economically Disadvantaged,167.0,98.8,169.0
5778,763,Grad Rate -Students With Disability,14.0,93.33,15.0
5779,763,Grad Rate -Students Without Disability,178.0,98.9,180.0
5780,763,Grad Rate -White,166.0,98.22,169.0
5781,764,Grad Rate -ALL Students,324.0,92.57,350.0
5782,764,Grad Rate -Black,48.0,88.89,54.0
5783,764,Grad Rate -Economically Disadvantaged,89.0,84.76,105.0
5784,764,Grad Rate -Female,147.0,91.88,160.0
5785,764,Grad Rate -Hispanic,81.0,86.17,94.0
5786,764,Grad Rate -Limited English Proficient,10.0,71.43,14.0
5787,764,Grad Rate -Male,177.0,93.16,190.0
5788,764,Grad Rate -Multi-Racial,12.0,100.0,12.0
5789,764,Grad Rate -Not Economically Disadvantaged,235.0,95.9,245.0
5790,764,Grad Rate -Students With Disability,16.0,55.17,29.0
5791,764,Grad Rate -Students Without Disability,308.0,96.0,321.0
5792,764,Grad Rate -White,175.0,97.22,180.0
5793,765,Grad Rate -ALL Students,253.0,98.06,258.0
5794,765,Grad Rate -Black,18.0,100.0,18.0
5795,765,Grad Rate -Economically Disadvantaged,104.0,99.05,105.0
5796,765,Grad Rate -Female,124.0,98.41,126.0
5797,765,Grad Rate -Hispanic,87.0,96.67,90.0
5798,765,Grad Rate -Limited English Proficient,10.0,90.91,11.0
5799,765,Grad Rate -Male,129.0,97.73,132.0
5800,765,Grad Rate -Not Economically Disadvantaged,149.0,97.4,153.0
5801,765,Grad Rate -Students With Disability,20.0,90.91,22.0
5802,765,Grad Rate -Students Without Disability,233.0,98.7,236.0
5803,765,Grad Rate -White,139.0,98.58,141.0
5804,766,Grad Rate -ALL Students,364.0,91.0,400.0
5805,766,Grad Rate -Black,94.0,88.68,106.0
5806,766,Grad Rate -Economically Disadvantaged,151.0,87.79,172.0
5807,766,Grad Rate -Female,189.0,94.03,201.0
5808,766,Grad Rate -Hispanic,68.0,86.08,79.0
5809,766,Grad Rate -Homeless,14.0,73.68,19.0
5810,766,Grad Rate -Limited English Proficient,14.0,70.0,20.0
5811,766,Grad Rate -Male,175.0,87.94,199.0
5812,766,Grad Rate -Multi-Racial,25.0,86.21,29.0
5813,766,Grad Rate -Not Economically Disadvantaged,213.0,93.4,228.0
